535,-0.000393754,535,-0.000241345,535,6.63E-05,535,0.000309344
534,-0.00032423,534,0.000207526,534,-0.000165173,534,-7.85E-05
533,-0.000191876,533,0.000167385,533,0.000364394,533,0.0003267
532,8.93E-05,532,0.000113421,532,2.81E-05,532,0.000104152
531,4.56E-06,531,0.000188387,531,0.000192997,531,9.48E-05
530,-9.11E-06,530,0.000341622,530,0.000243629,530,0.000283518
529,-0.000158652,529,-0.000262663,529,9.39E-05,529,-0.000182768
528,-0.000380667,528,0.000136078,528,0.000183337,528,0.000175646
527,-0.000352941,527,-0.000362666,527,-0.000273891,527,5.82E-05
526,-0.000113935,526,0.000226173,526,0.000310743,526,0.0005779
525,0.000249146,525,0.000377426,525,-4.71E-05,525,0.000489728
524,-0.000128841,524,0.000120386,524,0.000174248,524,0.000268106
523,-0.000224218,523,-0.000333439,523,-6.61E-05,523,7.90E-05
522,-0.000705492,522,-0.000104618,522,6.57E-05,522,7.27E-06
521,-0.000309538,521,-0.000201605,521,-3.04E-05,521,-5.44E-06
520,-6.98E-05,520,-0.000143695,520,3.28E-05,520,4.25E-05
519,-0.000163103,519,4.62E-05,519,3.55E-05,519,0.000309732
518,0.000290874,518,0.000315147,518,1.76E-05,518,6.14E-05
517,9.45E-06,517,0.000153842,517,0.000306391,517,4.94E-05
516,-0.000328058,516,-0.000182199,516,-0.000108449,516,4.74E-05
515,-5.59E-05,515,1.55E-05,515,0.000291289,515,8.78E-05
514,-0.000592695,514,-9.57E-05,514,9.91E-05,514,0.000161766
513,-9.63E-05,513,0.000186548,513,0.000335819,513,0.000236869
512,-0.000411547,512,-2.71E-05,512,-8.45E-05,512,0.000372115
511,9.41E-05,511,0.000378903,511,0.000366493,511,0.000648798
510,-0.00042784,510,5.74E-05,510,0.000186186,510,2.98E-05
509,-0.000240052,509,-0.000160929,509,0.000147705,509,9.29E-05
508,-0.000392668,508,-0.000569739,508,0.000376079,508,0.000196467
